A,B,C,D,AVERAGE
959.0,403.0,86.0,616.0,516.0
672.0,932.0,445.0,900.0,-50.0
731.0,937.0,588.0,70.0,-50.0
491.0,690.0,533.0,859.0,643.25
449.0,477.0,921.0,18.0,466.25
256.0,897.0,555.0,49.0,439.25
524.0,877.0,109.0,357.0,-50.0
540.0,778.0,159.0,68.0,386.25
739.0,549.0,113.0,95.0,374.0
108.0,475.0,195.0,438.0,304.0
80.0,885.0,706.0,775.0,-50.0
24.0,182.0,63.0,242.0,-50.0
100.0,240.0,645.0,624.0,-50.0
853.0,363.0,174.0,280.0,417.5
840.0,632.0,198.0,278.0,487.0
617.0,981.0,731.0,646.0,743.75
131.0,214.0,795.0,882.0,505.5
951.0,499.0,325.0,79.0,-50.0
326.0,738.0,680.0,571.0,-50.0
853.0,647.0,304.0,938.0,-50.0
193.0,278.0,782.0,193.0,361.5
247.0,750.0,628.0,113.0,434.5
941.0,733.0,134.0,567.0,-50.0
884.0,541.0,409.0,432.0,566.5
831.0,280.0,92.0,612.0,453.75
693.0,392.0,660.0,698.0,610.75
176.0,174.0,260.0,605.0,-50.0
526.0,401.0,272.0,150.0,-50.0
754.0,582.0,318.0,921.0,-50.0
812.0,518.0,316.0,465.0,-50.0
772.0,167.0,199.0,916.0,-50.0
663.0,470.0,532.0,93.0,-50.0
203.0,151.0,521.0,447.0,-50.0
390.0,589.0,857.0,602.0,-50.0
897.0,154.0,703.0,322.0,-50.0
93.0,639.0,185.0,4.0,230.25
412.0,944.0,597.0,524.0,-50.0
810.0,399.0,407.0,444.0,-50.0
369.0,566.0,781.0,367.0,520.75
174.0,531.0,966.0,235.0,-50.0
607.0,734.0,3.0,485.0,457.25
234.0,535.0,47.0,349.0,-50.0
827.0,117.0,377.0,841.0,540.5
797.0,490.0,421.0,1.0,-50.0
544.0,718.0,993.0,725.0,745.0
33.0,349.0,590.0,664.0,-50.0
841.0,826.0,591.0,338.0,-50.0
848.0,740.0,61.0,230.0,469.75
31.0,935.0,73.0,793.0,-50.0
457.0,83.0,318.0,339.0,299.25
832.0,501.0,935.0,763.0,-50.0
707.0,84.0,529.0,490.0,452.5
615.0,785.0,135.0,963.0,-50.0
212.0,92.0,283.0,847.0,358.5
614.0,755.0,436.0,631.0,-50.0
957.0,647.0,534.0,904.0,760.5
68.0,790.0,588.0,252.0,-50.0
827.0,363.0,865.0,409.0,616.0
299.0,46.0,884.0,843.0,-50.0
379.0,339.0,944.0,199.0,465.25
689.0,752.0,87.0,766.0,573.5
843.0,867.0,565.0,330.0,-50.0
793.0,591.0,444.0,492.0,-50.0
755.0,616.0,335.0,611.0,579.25
89.0,142.0,45.0,491.0,191.75
595.0,821.0,679.0,154.0,-50.0
886.0,365.0,150.0,310.0,-50.0
265.0,362.0,407.0,112.0,286.5
516.0,26.0,664.0,81.0,321.75
189.0,619.0,286.0,777.0,-50.0
90.0,187.0,500.0,69.0,-50.0
59.0,335.0,955.0,201.0,-50.0
707.0,659.0,706.0,821.0,-50.0
852.0,545.0,411.0,535.0,585.75
592.0,994.0,746.0,309.0,-50.0
967.0,70.0,666.0,79.0,-50.0
255.0,239.0,965.0,410.0,-50.0
447.0,209.0,133.0,948.0,434.25
898.0,503.0,765.0,288.0,613.5
235.0,549.0,547.0,587.0,479.5
537.0,952.0,347.0,379.0,553.75
297.0,303.0,883.0,922.0,-50.0
734.0,438.0,741.0,987.0,725.0
192.0,267.0,994.0,416.0,-50.0
336.0,918.0,453.0,428.0,533.75
478.0,298.0,442.0,732.0,487.5
918.0,304.0,679.0,483.0,596.0
483.0,790.0,431.0,762.0,-50.0
867.0,864.0,268.0,459.0,-50.0
139.0,429.0,808.0,388.0,441.0
244.0,579.0,801.0,418.0,510.5
366.0,630.0,350.0,581.0,-50.0
411.0,90.0,728.0,892.0,-50.0
574.0,342.0,121.0,903.0,485.0
591.0,63.0,523.0,412.0,-50.0
574.0,32.0,903.0,379.0,472.0
610.0,728.0,895.0,855.0,-50.0
650.0,44.0,224.0,499.0,-50.0
972.0,331.0,491.0,482.0,-50.0
557.0,352.0,849.0,877.0,658.75
886.0,451.0,917.0,798.0,-50.0
45.0,185.0,703.0,969.0,475.5
324.0,45.0,417.0,705.0,-50.0
334.0,442.0,506.0,548.0,457.5
277.0,191.0,116.0,950.0,383.5
285.0,169.0,171.0,740.0,341.25
484.0,672.0,326.0,827.0,-50.0
417.0,432.0,741.0,884.0,618.5
693.0,911.0,417.0,975.0,-50.0
531.0,69.0,107.0,907.0,403.5
212.0,210.0,813.0,370.0,401.25
409.0,669.0,92.0,410.0,395.0
785.0,102.0,445.0,982.0,-50.0
877.0,375.0,870.0,421.0,-50.0
306.0,608.0,847.0,48.0,452.25
96.0,30.0,509.0,291.0,-50.0
870.0,816.0,762.0,760.0,802.0
737.0,359.0,534.0,37.0,-50.0
62.0,138.0,954.0,68.0,305.5
788.0,391.0,77.0,997.0,-50.0
314.0,478.0,352.0,415.0,389.75
142.0,627.0,327.0,561.0,-50.0
984.0,13.0,722.0,504.0,555.75
527.0,639.0,600.0,33.0,-50.0
725.0,266.0,197.0,836.0,-50.0
912.0,879.0,783.0,457.0,757.75
177.0,390.0,417.0,594.0,-50.0
26.0,204.0,887.0,791.0,477.0
182.0,414.0,548.0,989.0,533.25
414.0,17.0,180.0,363.0,243.5
491.0,869.0,104.0,73.0,-50.0
851.0,335.0,36.0,51.0,318.25
792.0,895.0,344.0,539.0,-50.0
145.0,691.0,546.0,403.0,-50.0
118.0,163.0,151.0,986.0,354.5
8.0,835.0,839.0,147.0,-50.0
614.0,360.0,227.0,222.0,-50.0
731.0,606.0,607.0,797.0,685.25
214.0,935.0,47.0,673.0,-50.0
533.0,409.0,828.0,323.0,523.25
80.0,79.0,752.0,321.0,308.0
975.0,135.0,227.0,559.0,474.0
745.0,333.0,221.0,232.0,382.75
677.0,16.0,652.0,600.0,-50.0
432.0,920.0,562.0,168.0,520.5
921.0,793.0,365.0,578.0,-50.0
176.0,197.0,718.0,472.0,-50.0
354.0,135.0,726.0,635.0,462.5
62.0,316.0,753.0,241.0,343.0
401.0,424.0,298.0,14.0,284.25
135.0,811.0,912.0,832.0,-50.0
133.0,975.0,516.0,109.0,433.25
92.0,535.0,161.0,820.0,-50.0
525.0,908.0,664.0,321.0,604.5
647.0,409.0,954.0,619.0,657.25
174.0,143.0,42.0,785.0,-50.0
528.0,82.0,239.0,852.0,-50.0
602.0,639.0,869.0,846.0,-50.0
539.0,862.0,701.0,863.0,-50.0
606.0,475.0,697.0,201.0,-50.0
519.0,617.0,455.0,672.0,565.75
644.0,178.0,805.0,185.0,-50.0
488.0,656.0,177.0,599.0,-50.0
182.0,842.0,567.0,747.0,-50.0
586.0,842.0,652.0,550.0,-50.0
164.0,573.0,135.0,367.0,-50.0
970.0,878.0,396.0,541.0,-50.0
820.0,152.0,433.0,312.0,429.25
725.0,393.0,416.0,183.0,-50.0
446.0,139.0,511.0,235.0,332.75
586.0,767.0,868.0,393.0,653.5
978.0,959.0,810.0,880.0,906.75
957.0,224.0,333.0,411.0,481.25
310.0,420.0,997.0,209.0,-50.0
819.0,754.0,612.0,809.0,748.5
795.0,921.0,340.0,560.0,654.0
592.0,663.0,849.0,443.0,636.75
266.0,279.0,896.0,74.0,-50.0
8.0,3.0,220.0,847.0,269.5
509.0,684.0,218.0,240.0,412.75
961.0,226.0,138.0,988.0,-50.0
958.0,785.0,996.0,319.0,-50.0
602.0,480.0,291.0,308.0,420.25
886.0,624.0,384.0,816.0,-50.0
394.0,925.0,756.0,32.0,526.75
539.0,518.0,874.0,969.0,725.0
150.0,13.0,18.0,7.0,47.0
634.0,925.0,317.0,424.0,-50.0
631.0,330.0,811.0,681.0,-50.0
908.0,339.0,380.0,487.0,-50.0
635.0,846.0,494.0,756.0,-50.0
877.0,593.0,785.0,314.0,-50.0
338.0,955.0,819.0,387.0,-50.0
464.0,504.0,840.0,810.0,654.5
32.0,663.0,734.0,794.0,555.75
952.0,760.0,211.0,364.0,571.75
60.0,254.0,115.0,908.0,334.25
247.0,774.0,275.0,694.0,-50.0
369.0,493.0,441.0,1.0,-50.0
664.0,279.0,938.0,94.0,-50.0
13.0,152.0,834.0,544.0,-50.0
997.0,575.0,421.0,538.0,-50.0
532.0,377.0,962.0,743.0,-50.0
839.0,267.0,345.0,214.0,-50.0
656.0,932.0,577.0,844.0,-50.0
759.0,707.0,880.0,825.0,792.75
726.0,650.0,445.0,924.0,-50.0
415.0,126.0,944.0,427.0,478.0
686.0,510.0,846.0,967.0,-50.0
80.0,983.0,927.0,125.0,528.75
721.0,703.0,467.0,326.0,554.25
814.0,164.0,828.0,785.0,647.75
674.0,612.0,60.0,983.0,-50.0
93.0,295.0,760.0,865.0,-50.0
901.0,555.0,744.0,194.0,598.5
983.0,290.0,446.0,963.0,-50.0
486.0,173.0,448.0,430.0,-50.0
484.0,539.0,334.0,47.0,-50.0
566.0,711.0,743.0,765.0,696.25
199.0,45.0,428.0,854.0,381.5
656.0,293.0,674.0,724.0,-50.0
1.0,668.0,384.0,124.0,294.25
288.0,785.0,401.0,507.0,-50.0
294.0,614.0,263.0,151.0,-50.0
81.0,353.0,261.0,196.0,222.75
164.0,734.0,981.0,88.0,-50.0
486.0,338.0,495.0,791.0,527.5
462.0,55.0,523.0,170.0,302.5
843.0,693.0,663.0,476.0,668.75
521.0,698.0,177.0,80.0,369.0
129.0,580.0,699.0,500.0,-50.0
26.0,780.0,932.0,159.0,474.25
239.0,734.0,101.0,85.0,289.75
936.0,977.0,912.0,582.0,851.75
847.0,987.0,829.0,979.0,-50.0
525.0,582.0,939.0,288.0,583.5
312.0,814.0,105.0,920.0,-50.0
476.0,618.0,515.0,558.0,541.75
160.0,314.0,356.0,474.0,-50.0
963.0,292.0,718.0,742.0,678.75
299.0,873.0,401.0,462.0,508.75
940.0,84.0,138.0,10.0,-50.0
972.0,882.0,745.0,683.0,820.5
549.0,714.0,591.0,690.0,-50.0
990.0,612.0,859.0,470.0,732.75
110.0,138.0,402.0,854.0,376.0
962.0,809.0,339.0,93.0,550.75
594.0,334.0,779.0,593.0,-50.0
133.0,670.0,562.0,210.0,-50.0
324.0,989.0,429.0,377.0,-50.0
266.0,946.0,693.0,992.0,-50.0
16.0,575.0,832.0,912.0,-50.0
585.0,641.0,711.0,863.0,700.0
2.0,840.0,520.0,5.0,-50.0
985.0,341.0,57.0,16.0,-50.0
440.0,541.0,905.0,708.0,-50.0
45.0,937.0,152.0,315.0,362.25
266.0,129.0,933.0,510.0,-50.0
392.0,970.0,111.0,737.0,552.5
337.0,907.0,605.0,439.0,-50.0
307.0,422.0,103.0,635.0,366.75
914.0,975.0,358.0,507.0,-50.0
263.0,460.0,461.0,255.0,-50.0
764.0,259.0,263.0,278.0,-50.0
965.0,718.0,989.0,125.0,699.25
871.0,764.0,884.0,842.0,840.25
395.0,802.0,697.0,704.0,649.5
17.0,822.0,385.0,443.0,416.75
783.0,3.0,130.0,127.0,260.75
906.0,609.0,300.0,483.0,-50.0
196.0,13.0,946.0,281.0,359.0
434.0,386.0,952.0,809.0,-50.0
917.0,438.0,983.0,696.0,758.5
796.0,375.0,299.0,815.0,-50.0
727.0,268.0,807.0,183.0,-50.0
337.0,376.0,331.0,759.0,-50.0
704.0,288.0,504.0,549.0,511.25
382.0,214.0,289.0,700.0,396.25
420.0,174.0,633.0,147.0,343.5
304.0,534.0,630.0,925.0,598.25
171.0,233.0,669.0,66.0,-50.0
94.0,545.0,58.0,26.0,-50.0
765.0,647.0,361.0,413.0,-50.0
199.0,239.0,950.0,480.0,467.0
275.0,853.0,756.0,796.0,-50.0
95.0,887.0,253.0,53.0,322.0
607.0,850.0,778.0,576.0,702.75
44.0,163.0,611.0,260.0,269.5
585.0,995.0,364.0,117.0,-50.0
717.0,628.0,612.0,560.0,629.25
756.0,516.0,33.0,633.0,484.5
990.0,669.0,504.0,703.0,-50.0
147.0,173.0,276.0,423.0,-50.0
740.0,447.0,299.0,108.0,-50.0
695.0,512.0,185.0,841.0,558.25
392.0,312.0,684.0,752.0,-50.0
901.0,493.0,856.0,843.0,-50.0
284.0,709.0,950.0,384.0,-50.0
330.0,424.0,280.0,937.0,-50.0
798.0,600.0,569.0,630.0,649.25
808.0,769.0,442.0,258.0,-50.0
378.0,680.0,300.0,112.0,-50.0
417.0,309.0,651.0,642.0,504.75
369.0,663.0,62.0,932.0,-50.0
780.0,489.0,796.0,919.0,-50.0
953.0,30.0,965.0,415.0,590.75
792.0,582.0,807.0,770.0,737.75
310.0,334.0,63.0,650.0,-50.0
699.0,149.0,799.0,408.0,513.75
475.0,302.0,732.0,797.0,576.5
273.0,410.0,150.0,786.0,-50.0
632.0,650.0,131.0,736.0,-50.0
815.0,853.0,215.0,288.0,-50.0
385.0,711.0,934.0,16.0,511.5
561.0,317.0,529.0,88.0,-50.0
660.0,150.0,179.0,106.0,-50.0
88.0,864.0,318.0,215.0,-50.0
343.0,82.0,30.0,499.0,-50.0
967.0,891.0,422.0,823.0,-50.0
907.0,519.0,895.0,375.0,-50.0
759.0,288.0,97.0,538.0,-50.0
812.0,523.0,179.0,217.0,-50.0
771.0,835.0,698.0,910.0,-50.0
375.0,464.0,175.0,543.0,-50.0
616.0,267.0,650.0,520.0,513.25
727.0,31.0,579.0,530.0,466.75
434.0,898.0,287.0,181.0,-50.0
123.0,82.0,772.0,608.0,-50.0
210.0,302.0,855.0,442.0,452.25
685.0,891.0,433.0,729.0,-50.0
543.0,389.0,604.0,564.0,-50.0
63.0,42.0,627.0,460.0,-50.0
92.0,378.0,413.0,67.0,-50.0
361.0,677.0,157.0,895.0,-50.0
180.0,603.0,919.0,884.0,-50.0
84.0,810.0,445.0,330.0,-50.0
130.0,593.0,36.0,427.0,296.5
980.0,75.0,731.0,794.0,645.0
601.0,60.0,578.0,347.0,-50.0
220.0,71.0,287.0,162.0,185.0
607.0,497.0,755.0,860.0,-50.0
539.0,626.0,181.0,978.0,-50.0
508.0,781.0,490.0,313.0,523.0
935.0,722.0,269.0,407.0,583.25
567.0,782.0,270.0,592.0,552.75
563.0,446.0,390.0,490.0,472.25
698.0,562.0,721.0,3.0,496.0
451.0,398.0,298.0,508.0,413.75
467.0,542.0,527.0,871.0,-50.0
518.0,628.0,374.0,671.0,547.75
223.0,434.0,922.0,812.0,-50.0
870.0,269.0,272.0,316.0,-50.0
444.0,918.0,951.0,119.0,-50.0
491.0,142.0,408.0,317.0,-50.0
74.0,478.0,125.0,80.0,-50.0
532.0,689.0,455.0,514.0,-50.0
391.0,804.0,240.0,982.0,-50.0
934.0,548.0,634.0,306.0,605.5
197.0,720.0,151.0,274.0,335.5
813.0,723.0,9.0,223.0,-50.0
159.0,730.0,313.0,626.0,457.0
808.0,945.0,665.0,589.0,-50.0
125.0,694.0,257.0,143.0,-50.0
462.0,463.0,527.0,329.0,-50.0
747.0,961.0,902.0,791.0,-50.0
970.0,319.0,446.0,622.0,589.25
285.0,319.0,959.0,359.0,-50.0
870.0,370.0,644.0,668.0,638.0
774.0,470.0,56.0,920.0,555.0
501.0,322.0,771.0,912.0,626.5
231.0,329.0,399.0,845.0,451.0
446.0,270.0,100.0,256.0,268.0
811.0,671.0,584.0,222.0,-50.0
672.0,663.0,939.0,353.0,-50.0
584.0,867.0,805.0,721.0,-50.0
960.0,564.0,329.0,738.0,647.75
996.0,758.0,522.0,666.0,735.5
315.0,593.0,978.0,5.0,472.75
161.0,531.0,294.0,14.0,250.0
434.0,566.0,580.0,258.0,459.5
592.0,964.0,956.0,842.0,838.5
442.0,443.0,470.0,121.0,369.0
438.0,538.0,410.0,80.0,366.5
276.0,830.0,275.0,414.0,448.75
194.0,55.0,0.0,41.0,72.5
27.0,595.0,572.0,360.0,-50.0
281.0,255.0,652.0,809.0,499.25
817.0,852.0,95.0,120.0,-50.0
493.0,582.0,845.0,924.0,-50.0
121.0,643.0,699.0,820.0,-50.0
157.0,784.0,726.0,162.0,457.25
517.0,420.0,923.0,975.0,708.75
149.0,622.0,967.0,588.0,-50.0
261.0,574.0,137.0,900.0,468.0
252.0,762.0,627.0,388.0,507.25
265.0,189.0,58.0,917.0,357.25
177.0,684.0,552.0,235.0,412.0
382.0,613.0,763.0,614.0,593.0
669.0,691.0,50.0,736.0,536.5
850.0,265.0,368.0,432.0,478.75
83.0,645.0,271.0,196.0,-50.0
707.0,512.0,995.0,660.0,-50.0
550.0,914.0,831.0,137.0,-50.0
364.0,145.0,704.0,683.0,474.0
508.0,518.0,897.0,408.0,582.75
340.0,683.0,960.0,760.0,-50.0
144.0,969.0,670.0,675.0,614.5
248.0,422.0,541.0,478.0,-50.0
803.0,888.0,863.0,668.0,-50.0
88.0,402.0,702.0,184.0,344.0
70.0,479.0,755.0,56.0,340.0
661.0,669.0,28.0,68.0,-50.0
804.0,496.0,68.0,675.0,-50.0
552.0,60.0,495.0,313.0,355.0
893.0,69.0,843.0,396.0,-50.0
938.0,902.0,233.0,712.0,696.25
918.0,853.0,332.0,705.0,-50.0
103.0,727.0,115.0,630.0,-50.0
537.0,85.0,858.0,190.0,417.5
932.0,445.0,679.0,600.0,-50.0
522.0,981.0,720.0,190.0,603.25
586.0,128.0,125.0,840.0,-50.0
347.0,475.0,660.0,347.0,-50.0
300.0,718.0,958.0,424.0,600.0
783.0,117.0,178.0,470.0,-50.0
418.0,399.0,539.0,254.0,402.5
254.0,808.0,121.0,326.0,-50.0
303.0,505.0,257.0,661.0,-50.0
584.0,392.0,223.0,384.0,-50.0
293.0,120.0,691.0,213.0,-50.0
315.0,395.0,366.0,136.0,303.0
835.0,247.0,350.0,270.0,-50.0
183.0,246.0,158.0,650.0,-50.0
424.0,327.0,611.0,978.0,-50.0
692.0,2.0,901.0,6.0,400.25
927.0,980.0,208.0,915.0,757.5
875.0,41.0,950.0,797.0,-50.0
411.0,56.0,984.0,603.0,-50.0
551.0,95.0,146.0,799.0,397.75
578.0,898.0,720.0,433.0,657.25
634.0,477.0,274.0,710.0,-50.0
195.0,325.0,559.0,718.0,-50.0
829.0,191.0,135.0,644.0,449.75
421.0,174.0,44.0,541.0,-50.0
171.0,570.0,48.0,877.0,416.5
304.0,967.0,786.0,75.0,-50.0
310.0,503.0,561.0,642.0,504.0
612.0,270.0,203.0,766.0,462.75
849.0,8.0,403.0,896.0,-50.0
49.0,676.0,491.0,932.0,-50.0
934.0,581.0,997.0,434.0,-50.0
266.0,928.0,594.0,744.0,-50.0
172.0,810.0,875.0,407.0,566.0
68.0,804.0,742.0,235.0,-50.0
105.0,393.0,290.0,171.0,239.75
817.0,746.0,334.0,775.0,668.0
961.0,502.0,885.0,150.0,-50.0
301.0,628.0,781.0,455.0,-50.0
773.0,60.0,297.0,547.0,-50.0
500.0,38.0,440.0,257.0,-50.0
368.0,506.0,663.0,629.0,-50.0
875.0,805.0,788.0,350.0,-50.0
715.0,317.0,540.0,608.0,545.0
110.0,775.0,249.0,718.0,463.0
256.0,786.0,739.0,75.0,464.0
670.0,972.0,272.0,844.0,-50.0
400.0,103.0,612.0,700.0,453.75
10.0,103.0,637.0,912.0,415.5
447.0,901.0,483.0,385.0,554.0
893.0,620.0,107.0,196.0,-50.0
212.0,124.0,974.0,390.0,-50.0
573.0,393.0,74.0,671.0,-50.0
615.0,57.0,959.0,563.0,-50.0
877.0,588.0,344.0,42.0,-50.0
430.0,804.0,18.0,770.0,505.5
496.0,509.0,555.0,605.0,-50.0
620.0,279.0,230.0,675.0,-50.0
187.0,378.0,89.0,141.0,-50.0
521.0,722.0,517.0,906.0,666.5
226.0,858.0,364.0,70.0,379.5
220.0,201.0,985.0,278.0,-50.0
93.0,274.0,644.0,771.0,-50.0
422.0,691.0,990.0,278.0,-50.0
217.0,895.0,401.0,335.0,-50.0
298.0,9.0,82.0,264.0,163.25
212.0,754.0,889.0,274.0,-50.0
380.0,874.0,114.0,466.0,458.5
563.0,767.0,484.0,580.0,-50.0
66.0,499.0,423.0,779.0,441.75
347.0,191.0,875.0,695.0,527.0
14.0,197.0,576.0,179.0,241.5
430.0,146.0,48.0,168.0,-50.0
969.0,743.0,604.0,454.0,-50.0
342.0,504.0,480.0,670.0,499.0
557.0,940.0,433.0,677.0,651.75
19.0,616.0,301.0,848.0,446.0
977.0,423.0,631.0,300.0,582.75
175.0,666.0,710.0,533.0,-50.0
491.0,945.0,542.0,50.0,507.0
890.0,708.0,770.0,758.0,781.5
452.0,628.0,994.0,586.0,665.0
269.0,254.0,956.0,659.0,-50.0
318.0,533.0,890.0,667.0,602.0
915.0,552.0,865.0,325.0,-50.0
344.0,984.0,24.0,429.0,-50.0
412.0,629.0,705.0,545.0,572.75
811.0,315.0,542.0,548.0,554.0
968.0,21.0,663.0,141.0,448.25
742.0,253.0,136.0,494.0,406.25
683.0,927.0,562.0,566.0,684.5
235.0,176.0,74.0,964.0,362.25
123.0,683.0,249.0,146.0,-50.0
288.0,313.0,831.0,832.0,566.0
960.0,585.0,241.0,188.0,-50.0
407.0,690.0,862.0,459.0,-50.0
434.0,559.0,153.0,203.0,-50.0
593.0,800.0,229.0,878.0,625.0
508.0,333.0,414.0,446.0,425.25
875.0,840.0,264.0,81.0,515.0
921.0,893.0,896.0,694.0,851.0
603.0,183.0,684.0,900.0,-50.0
900.0,36.0,726.0,838.0,625.0
402.0,847.0,870.0,876.0,748.75
134.0,487.0,461.0,588.0,-50.0
930.0,39.0,10.0,968.0,-50.0
736.0,984.0,115.0,38.0,-50.0
652.0,596.0,787.0,387.0,-50.0
819.0,662.0,20.0,133.0,-50.0
367.0,330.0,478.0,539.0,-50.0
480.0,973.0,24.0,772.0,562.25
215.0,706.0,483.0,813.0,-50.0
295.0,596.0,466.0,770.0,-50.0
575.0,459.0,133.0,845.0,503.0
661.0,841.0,98.0,503.0,525.75
744.0,814.0,262.0,689.0,627.25
932.0,991.0,408.0,196.0,-50.0
715.0,326.0,523.0,253.0,-50.0
205.0,934.0,394.0,867.0,-50.0
488.0,579.0,907.0,978.0,738.0
194.0,743.0,76.0,245.0,314.5
471.0,194.0,525.0,11.0,300.25
851.0,472.0,367.0,648.0,584.5
858.0,481.0,368.0,629.0,-50.0
278.0,958.0,762.0,418.0,604.0
692.0,341.0,568.0,337.0,-50.0
930.0,411.0,978.0,901.0,805.0
179.0,584.0,299.0,821.0,470.75
864.0,869.0,234.0,927.0,-50.0
989.0,683.0,541.0,186.0,599.75
825.0,851.0,986.0,657.0,-50.0
357.0,928.0,146.0,21.0,363.0
752.0,124.0,340.0,823.0,-50.0
963.0,977.0,273.0,427.0,-50.0
872.0,112.0,763.0,45.0,448.0
599.0,183.0,81.0,219.0,270.5
238.0,521.0,217.0,710.0,421.5
340.0,383.0,710.0,27.0,365.0
713.0,835.0,452.0,787.0,-50.0
949.0,749.0,599.0,846.0,785.75
518.0,733.0,370.0,596.0,-50.0
74.0,266.0,937.0,653.0,482.5
542.0,882.0,576.0,86.0,521.5
554.0,398.0,375.0,626.0,488.25
55.0,527.0,326.0,764.0,418.0
835.0,151.0,889.0,578.0,-50.0
524.0,12.0,492.0,198.0,306.5
312.0,522.0,739.0,432.0,-50.0
267.0,263.0,24.0,68.0,-50.0
696.0,479.0,718.0,426.0,-50.0
100.0,152.0,589.0,178.0,254.75
961.0,241.0,385.0,811.0,-50.0
289.0,113.0,294.0,596.0,-50.0
761.0,239.0,315.0,962.0,-50.0
589.0,822.0,179.0,426.0,504.0
386.0,445.0,653.0,699.0,-50.0
838.0,402.0,912.0,582.0,683.5
151.0,373.0,377.0,28.0,-50.0
228.0,44.0,665.0,875.0,-50.0
922.0,97.0,946.0,719.0,-50.0
262.0,897.0,806.0,204.0,542.25
408.0,423.0,614.0,776.0,555.25
632.0,666.0,572.0,856.0,681.5
360.0,962.0,858.0,638.0,-50.0
604.0,846.0,62.0,369.0,470.25
173.0,852.0,125.0,825.0,-50.0
674.0,781.0,660.0,637.0,688.0
328.0,19.0,144.0,779.0,-50.0
574.0,588.0,208.0,592.0,-50.0
753.0,708.0,523.0,369.0,-50.0
69.0,159.0,481.0,825.0,-50.0
978.0,751.0,823.0,874.0,856.5
561.0,37.0,845.0,524.0,491.75
552.0,651.0,970.0,986.0,789.75
959.0,478.0,227.0,807.0,617.75
357.0,649.0,55.0,767.0,457.0
988.0,455.0,935.0,117.0,623.75
20.0,231.0,143.0,406.0,200.0
358.0,230.0,303.0,995.0,471.5
783.0,262.0,908.0,333.0,571.5
383.0,993.0,515.0,431.0,580.5
18.0,24.0,648.0,617.0,-50.0
109.0,52.0,997.0,785.0,485.75
190.0,879.0,400.0,285.0,438.5
504.0,628.0,633.0,514.0,569.75
938.0,137.0,860.0,767.0,-50.0
846.0,546.0,493.0,207.0,523.0
628.0,110.0,135.0,825.0,424.5
999.0,416.0,697.0,31.0,-50.0
3.0,800.0,834.0,621.0,564.5
455.0,311.0,643.0,617.0,506.5
792.0,157.0,727.0,55.0,-50.0
13.0,509.0,348.0,958.0,-50.0
309.0,733.0,571.0,533.0,-50.0
311.0,472.0,737.0,407.0,-50.0
158.0,47.0,317.0,408.0,232.5
764.0,585.0,533.0,80.0,490.5
249.0,562.0,344.0,224.0,-50.0
502.0,76.0,253.0,682.0,378.25
224.0,318.0,500.0,809.0,-50.0
73.0,957.0,156.0,315.0,-50.0
707.0,362.0,239.0,759.0,516.75
611.0,203.0,130.0,635.0,-50.0
503.0,451.0,630.0,306.0,-50.0
444.0,409.0,439.0,264.0,389.0
741.0,2.0,966.0,991.0,-50.0
447.0,399.0,261.0,388.0,373.75
345.0,176.0,318.0,148.0,246.75
4.0,178.0,401.0,440.0,-50.0
427.0,544.0,617.0,869.0,-50.0
191.0,4.0,161.0,627.0,-50.0
988.0,978.0,844.0,305.0,-50.0
803.0,251.0,732.0,867.0,663.25
403.0,991.0,154.0,194.0,435.5
993.0,558.0,858.0,293.0,-50.0
194.0,566.0,610.0,790.0,-50.0
4.0,563.0,145.0,150.0,-50.0
844.0,60.0,88.0,249.0,310.25
394.0,455.0,833.0,856.0,634.5
102.0,882.0,167.0,509.0,-50.0
574.0,961.0,857.0,197.0,647.25
522.0,562.0,517.0,27.0,407.0
581.0,815.0,179.0,220.0,-50.0
507.0,193.0,913.0,639.0,563.0
51.0,728.0,6.0,928.0,428.25
939.0,442.0,9.0,137.0,-50.0
571.0,96.0,93.0,867.0,406.75
178.0,262.0,564.0,291.0,323.75
510.0,855.0,756.0,680.0,700.25
615.0,274.0,472.0,890.0,-50.0
52.0,753.0,214.0,909.0,482.0
282.0,979.0,834.0,673.0,692.0
335.0,918.0,138.0,775.0,-50.0
879.0,917.0,152.0,777.0,-50.0
18.0,793.0,243.0,861.0,478.75
846.0,286.0,145.0,229.0,376.5
405.0,182.0,292.0,646.0,381.25
891.0,315.0,985.0,330.0,630.25
166.0,576.0,755.0,982.0,619.75
871.0,228.0,787.0,873.0,-50.0
143.0,702.0,942.0,622.0,602.25
851.0,218.0,478.0,237.0,-50.0
769.0,533.0,469.0,989.0,-50.0
904.0,338.0,191.0,382.0,453.75
309.0,250.0,451.0,687.0,-50.0
1.0,126.0,289.0,152.0,-50.0
31.0,944.0,667.0,637.0,-50.0
635.0,22.0,284.0,323.0,-50.0
118.0,141.0,723.0,245.0,306.75
293.0,287.0,493.0,595.0,417.0
874.0,891.0,67.0,373.0,551.25
927.0,533.0,834.0,227.0,630.25
436.0,769.0,503.0,108.0,-50.0
177.0,649.0,453.0,551.0,457.5
329.0,914.0,35.0,508.0,-50.0
987.0,580.0,452.0,841.0,-50.0
858.0,185.0,534.0,338.0,-50.0
93.0,874.0,208.0,572.0,436.75
761.0,844.0,421.0,747.0,693.25
540.0,978.0,360.0,738.0,654.0
519.0,981.0,948.0,82.0,632.5
234.0,311.0,393.0,739.0,-50.0
