A,B,C,D,AVERAGE
235.0,610.0,191.0,817.0,463.25
476.0,326.0,292.0,813.0,476.75
117.0,260.0,165.0,581.0,280.75
731.0,606.0,607.0,797.0,685.25
621.0,700.0,851.0,981.0,788.25
740.0,216.0,413.0,175.0,386.0
566.0,970.0,44.0,406.0,496.5
839.0,852.0,773.0,936.0,-50.0
973.0,342.0,583.0,753.0,662.75
805.0,279.0,855.0,805.0,686.0
253.0,143.0,888.0,416.0,425.0
424.0,327.0,611.0,978.0,585.0
480.0,973.0,24.0,772.0,562.25
387.0,535.0,171.0,752.0,-50.0
998.0,397.0,497.0,316.0,552.0
329.0,241.0,839.0,483.0,473.0
17.0,713.0,609.0,275.0,403.5
729.0,847.0,115.0,741.0,608.0
984.0,554.0,869.0,128.0,633.75
156.0,332.0,402.0,709.0,399.75
133.0,205.0,239.0,365.0,235.5
92.0,331.0,871.0,998.0,573.0
820.0,903.0,270.0,556.0,637.25
557.0,940.0,433.0,677.0,651.75
56.0,8.0,483.0,536.0,270.75
19.0,68.0,862.0,151.0,275.0
375.0,198.0,39.0,999.0,402.75
755.0,616.0,335.0,611.0,579.25
485.0,398.0,667.0,398.0,487.0
831.0,666.0,560.0,155.0,553.0
850.0,265.0,368.0,432.0,478.75
165.0,802.0,767.0,375.0,527.25
173.0,885.0,264.0,703.0,506.25
24.0,499.0,510.0,115.0,287.0
115.0,747.0,960.0,743.0,641.25
104.0,758.0,558.0,829.0,562.25
295.0,806.0,10.0,189.0,325.0
239.0,83.0,959.0,861.0,535.5
826.0,396.0,985.0,312.0,629.75
718.0,165.0,546.0,466.0,-50.0
333.0,820.0,156.0,11.0,330.0
707.0,516.0,351.0,32.0,401.5
968.0,36.0,263.0,31.0,324.5
612.0,519.0,646.0,75.0,-50.0
264.0,420.0,949.0,118.0,437.75
835.0,636.0,354.0,749.0,643.5
597.0,197.0,527.0,580.0,475.25
260.0,920.0,946.0,64.0,547.5
726.0,446.0,984.0,570.0,681.5
677.0,733.0,812.0,3.0,556.25
649.0,296.0,139.0,828.0,478.0
63.0,469.0,445.0,213.0,297.5
815.0,494.0,274.0,68.0,412.75
647.0,221.0,768.0,915.0,637.75
957.0,267.0,359.0,285.0,-50.0
163.0,818.0,891.0,87.0,489.75
580.0,33.0,491.0,607.0,427.75
995.0,611.0,793.0,651.0,762.5
140.0,344.0,6.0,98.0,147.0
341.0,853.0,616.0,743.0,638.25
971.0,73.0,723.0,771.0,-50.0
308.0,697.0,997.0,571.0,643.25
630.0,893.0,4.0,527.0,513.5
157.0,420.0,431.0,861.0,467.25
69.0,131.0,899.0,35.0,283.5
811.0,764.0,712.0,960.0,811.75
793.0,391.0,833.0,55.0,518.0
893.0,69.0,843.0,396.0,550.25
187.0,347.0,39.0,222.0,198.75
854.0,686.0,69.0,692.0,575.25
575.0,397.0,304.0,390.0,416.5
924.0,425.0,82.0,73.0,376.0
318.0,645.0,175.0,944.0,520.5
33.0,517.0,37.0,345.0,233.0
211.0,296.0,177.0,271.0,238.75
5.0,971.0,518.0,59.0,388.25
411.0,782.0,343.0,45.0,395.25
722.0,204.0,783.0,171.0,470.0
10.0,242.0,154.0,111.0,129.25
57.0,719.0,868.0,689.0,583.25
88.0,882.0,285.0,918.0,543.25
10.0,62.0,953.0,749.0,443.5
88.0,402.0,702.0,184.0,344.0
256.0,897.0,555.0,49.0,439.25
497.0,620.0,962.0,105.0,546.0
546.0,383.0,372.0,809.0,-50.0
902.0,638.0,560.0,377.0,619.25
684.0,237.0,339.0,0.0,315.0
139.0,354.0,790.0,192.0,368.75
846.0,665.0,485.0,525.0,630.25
135.0,811.0,912.0,832.0,-50.0
171.0,309.0,344.0,157.0,245.25
697.0,208.0,432.0,540.0,469.25
547.0,997.0,616.0,531.0,672.75
310.0,169.0,51.0,786.0,329.0
700.0,622.0,961.0,958.0,810.25
639.0,405.0,697.0,603.0,586.0
354.0,431.0,569.0,941.0,573.75
666.0,863.0,475.0,815.0,704.75
768.0,183.0,970.0,637.0,639.5
46.0,488.0,169.0,193.0,224.0
55.0,204.0,283.0,270.0,203.0
645.0,628.0,934.0,876.0,770.75
215.0,283.0,606.0,353.0,364.25
367.0,635.0,662.0,540.0,551.0
177.0,111.0,22.0,735.0,261.25
35.0,211.0,295.0,316.0,214.25
864.0,399.0,786.0,40.0,522.25
594.0,334.0,779.0,593.0,575.0
816.0,323.0,210.0,914.0,565.75
739.0,809.0,599.0,715.0,715.5
502.0,809.0,679.0,697.0,671.75
804.0,876.0,118.0,646.0,611.0
130.0,812.0,223.0,990.0,538.75
779.0,376.0,997.0,145.0,574.25
630.0,837.0,566.0,233.0,566.5
883.0,246.0,329.0,855.0,578.25
532.0,309.0,278.0,844.0,490.75
553.0,357.0,748.0,586.0,561.0
882.0,72.0,922.0,727.0,650.75
46.0,796.0,636.0,682.0,540.0
320.0,757.0,701.0,785.0,640.75
370.0,198.0,201.0,298.0,266.75
551.0,189.0,113.0,19.0,218.0
476.0,853.0,258.0,520.0,526.75
732.0,75.0,316.0,715.0,459.5
990.0,612.0,859.0,470.0,732.75
861.0,18.0,877.0,18.0,443.5
65.0,990.0,921.0,968.0,736.0
893.0,355.0,86.0,172.0,376.5
921.0,349.0,667.0,576.0,628.25
955.0,496.0,614.0,210.0,568.75
239.0,241.0,543.0,295.0,329.5
776.0,319.0,806.0,690.0,647.75
192.0,47.0,434.0,753.0,356.5
242.0,954.0,391.0,719.0,576.5
37.0,224.0,428.0,620.0,327.25
588.0,960.0,464.0,226.0,559.5
683.0,160.0,996.0,333.0,543.0
505.0,338.0,470.0,322.0,408.75
412.0,458.0,223.0,537.0,407.5
287.0,166.0,149.0,453.0,263.75
695.0,763.0,15.0,221.0,423.5
649.0,311.0,674.0,592.0,556.5
676.0,668.0,538.0,191.0,518.25
183.0,340.0,185.0,648.0,339.0
345.0,219.0,575.0,547.0,421.5
199.0,786.0,18.0,126.0,282.25
421.0,514.0,844.0,194.0,493.25
504.0,728.0,211.0,237.0,420.0
743.0,567.0,15.0,806.0,532.75
55.0,261.0,646.0,396.0,339.5
270.0,676.0,418.0,461.0,456.25
469.0,547.0,752.0,707.0,618.75
293.0,519.0,315.0,291.0,354.5
462.0,103.0,780.0,483.0,457.0
3.0,582.0,743.0,906.0,558.5
922.0,851.0,978.0,575.0,831.5
223.0,183.0,857.0,436.0,-50.0
145.0,51.0,751.0,581.0,382.0
631.0,370.0,215.0,892.0,-50.0
214.0,208.0,515.0,252.0,297.25
992.0,83.0,464.0,931.0,617.5
805.0,295.0,223.0,500.0,455.75
446.0,43.0,515.0,256.0,315.0
315.0,593.0,978.0,5.0,472.75
503.0,451.0,630.0,306.0,472.5
107.0,579.0,818.0,588.0,523.0
883.0,912.0,558.0,982.0,833.75
359.0,893.0,105.0,719.0,-50.0
549.0,148.0,524.0,997.0,554.5
385.0,800.0,543.0,144.0,468.0
615.0,734.0,806.0,144.0,574.75
434.0,946.0,61.0,742.0,545.75
268.0,911.0,484.0,12.0,418.75
406.0,541.0,231.0,335.0,-50.0
935.0,697.0,460.0,354.0,611.5
430.0,157.0,37.0,942.0,391.5
30.0,602.0,420.0,688.0,435.0
212.0,249.0,67.0,37.0,-50.0
846.0,527.0,11.0,951.0,583.75
309.0,571.0,161.0,581.0,405.5
68.0,223.0,652.0,408.0,337.75
783.0,923.0,457.0,804.0,741.75
354.0,400.0,212.0,107.0,268.25
770.0,364.0,342.0,702.0,544.5
577.0,525.0,896.0,786.0,696.0
305.0,237.0,217.0,161.0,230.0
397.0,642.0,954.0,608.0,650.25
597.0,463.0,683.0,382.0,531.25
773.0,813.0,498.0,935.0,754.75
678.0,384.0,934.0,824.0,705.0
552.0,116.0,276.0,789.0,433.25
569.0,792.0,5.0,197.0,390.75
46.0,62.0,190.0,419.0,179.25
449.0,488.0,840.0,927.0,676.0
138.0,546.0,28.0,949.0,415.25
136.0,919.0,22.0,657.0,-50.0
103.0,383.0,38.0,636.0,290.0
273.0,179.0,69.0,883.0,351.0
692.0,567.0,923.0,34.0,554.0
565.0,625.0,322.0,241.0,438.25
247.0,774.0,275.0,694.0,-50.0
48.0,709.0,600.0,783.0,535.0
266.0,531.0,826.0,892.0,628.75
366.0,566.0,892.0,34.0,464.5
833.0,525.0,88.0,8.0,363.5
126.0,942.0,37.0,947.0,513.0
382.0,679.0,532.0,159.0,-50.0
507.0,328.0,465.0,420.0,430.0
193.0,89.0,4.0,422.0,177.0
986.0,109.0,653.0,907.0,663.75
682.0,444.0,901.0,167.0,548.5
965.0,532.0,266.0,967.0,682.5
718.0,508.0,961.0,461.0,662.0
849.0,256.0,839.0,837.0,695.25
237.0,924.0,457.0,73.0,422.75
121.0,551.0,735.0,533.0,485.0
445.0,287.0,551.0,991.0,568.5
28.0,412.0,101.0,862.0,-50.0
897.0,14.0,380.0,17.0,327.0
546.0,838.0,469.0,749.0,650.5
101.0,927.0,370.0,599.0,499.25
463.0,332.0,855.0,96.0,436.5
788.0,597.0,53.0,723.0,540.25
344.0,431.0,306.0,63.0,286.0
341.0,428.0,116.0,210.0,273.75
222.0,998.0,361.0,309.0,472.5
285.0,484.0,944.0,172.0,471.25
18.0,506.0,68.0,970.0,390.5
706.0,849.0,818.0,471.0,711.0
801.0,398.0,40.0,782.0,505.25
534.0,469.0,195.0,932.0,532.5
527.0,620.0,101.0,242.0,372.5
319.0,262.0,48.0,513.0,285.5
743.0,60.0,357.0,358.0,379.5
465.0,163.0,246.0,10.0,221.0
798.0,600.0,569.0,630.0,649.25
618.0,939.0,39.0,631.0,556.75
785.0,533.0,68.0,288.0,418.5
141.0,356.0,178.0,115.0,197.5
298.0,906.0,156.0,525.0,471.25
255.0,133.0,810.0,700.0,-50.0
696.0,877.0,510.0,47.0,532.5
836.0,19.0,341.0,147.0,335.75
179.0,742.0,518.0,751.0,547.5
96.0,81.0,678.0,595.0,362.5
605.0,871.0,226.0,426.0,532.0
968.0,874.0,488.0,525.0,713.75
627.0,487.0,335.0,803.0,563.0
239.0,184.0,330.0,874.0,406.75
105.0,370.0,498.0,715.0,422.0
725.0,266.0,197.0,836.0,-50.0
352.0,838.0,58.0,30.0,319.5
708.0,641.0,60.0,659.0,517.0
231.0,753.0,511.0,782.0,-50.0
783.0,941.0,238.0,428.0,597.5
627.0,890.0,804.0,191.0,628.0
562.0,569.0,187.0,79.0,349.25
807.0,90.0,32.0,998.0,481.75
663.0,957.0,980.0,841.0,-50.0
773.0,31.0,722.0,814.0,585.0
153.0,588.0,244.0,803.0,-50.0
93.0,274.0,644.0,771.0,-50.0
875.0,42.0,954.0,878.0,687.25
709.0,980.0,439.0,568.0,674.0
924.0,856.0,879.0,19.0,669.5
751.0,809.0,93.0,200.0,463.25
842.0,984.0,137.0,368.0,582.75
982.0,869.0,670.0,595.0,-50.0
916.0,614.0,796.0,481.0,701.75
277.0,439.0,830.0,58.0,401.0
791.0,639.0,209.0,116.0,438.75
188.0,244.0,868.0,924.0,556.0
415.0,126.0,944.0,427.0,478.0
9.0,829.0,220.0,755.0,453.25
203.0,934.0,606.0,296.0,509.75
153.0,28.0,907.0,78.0,291.5
199.0,27.0,619.0,906.0,437.75
601.0,60.0,578.0,347.0,396.5
499.0,181.0,623.0,331.0,408.5
635.0,627.0,363.0,363.0,-50.0
63.0,693.0,43.0,158.0,239.25
183.0,813.0,395.0,814.0,551.25
782.0,413.0,197.0,790.0,545.5
896.0,282.0,827.0,938.0,735.75
871.0,228.0,787.0,873.0,689.75
41.0,533.0,971.0,382.0,481.75
993.0,734.0,233.0,252.0,-50.0
375.0,992.0,141.0,339.0,461.75
151.0,373.0,377.0,28.0,232.25
255.0,349.0,654.0,478.0,434.0
907.0,738.0,581.0,719.0,736.25
773.0,472.0,996.0,894.0,783.75
27.0,728.0,505.0,799.0,514.75
585.0,641.0,711.0,863.0,700.0
579.0,143.0,942.0,117.0,445.25
533.0,903.0,719.0,282.0,609.25
115.0,471.0,346.0,637.0,392.25
39.0,38.0,814.0,934.0,456.25
505.0,965.0,150.0,109.0,432.25
223.0,434.0,922.0,812.0,597.75
139.0,151.0,721.0,976.0,496.75
623.0,835.0,229.0,415.0,525.5
496.0,163.0,296.0,507.0,365.5
878.0,942.0,584.0,144.0,637.0
544.0,66.0,439.0,299.0,337.0
707.0,368.0,881.0,995.0,737.75
633.0,318.0,500.0,25.0,369.0
333.0,775.0,112.0,185.0,351.25
23.0,554.0,839.0,268.0,421.0
549.0,886.0,311.0,767.0,628.25
392.0,450.0,761.0,495.0,524.5
462.0,158.0,272.0,212.0,-50.0
482.0,754.0,966.0,110.0,578.0
930.0,979.0,647.0,810.0,841.5
759.0,830.0,764.0,766.0,779.75
80.0,568.0,761.0,804.0,553.25
814.0,863.0,123.0,282.0,520.5
884.0,434.0,300.0,606.0,556.0
544.0,289.0,443.0,864.0,535.0
64.0,255.0,604.0,346.0,317.25
917.0,433.0,108.0,826.0,571.0
207.0,199.0,205.0,915.0,381.5
781.0,612.0,529.0,888.0,702.5
842.0,343.0,645.0,888.0,679.5
142.0,402.0,299.0,195.0,259.5
710.0,175.0,611.0,526.0,505.5
583.0,896.0,265.0,54.0,-50.0
775.0,202.0,501.0,140.0,404.5
764.0,0.0,876.0,978.0,654.5
982.0,672.0,137.0,782.0,643.25
830.0,986.0,493.0,993.0,-50.0
814.0,290.0,998.0,205.0,576.75
474.0,47.0,656.0,774.0,487.75
31.0,148.0,875.0,933.0,496.75
526.0,471.0,400.0,515.0,478.0
872.0,208.0,346.0,389.0,453.75
66.0,804.0,195.0,484.0,387.25
959.0,378.0,664.0,92.0,523.25
210.0,999.0,411.0,479.0,524.75
361.0,677.0,935.0,749.0,680.5
83.0,656.0,139.0,253.0,282.75
552.0,613.0,543.0,717.0,-50.0
749.0,968.0,681.0,311.0,677.25
118.0,141.0,723.0,245.0,306.75
698.0,755.0,209.0,497.0,-50.0
603.0,711.0,608.0,634.0,-50.0
831.0,225.0,496.0,91.0,410.75
409.0,507.0,760.0,332.0,502.0
976.0,617.0,289.0,281.0,540.75
226.0,654.0,547.0,609.0,509.0
160.0,208.0,69.0,655.0,273.0
478.0,367.0,922.0,108.0,468.75
448.0,151.0,422.0,57.0,269.5
448.0,966.0,180.0,501.0,-50.0
975.0,517.0,108.0,771.0,-50.0
815.0,574.0,102.0,513.0,501.0
496.0,11.0,457.0,898.0,465.5
573.0,296.0,255.0,401.0,381.25
357.0,649.0,55.0,767.0,457.0
760.0,267.0,815.0,169.0,502.75
849.0,308.0,681.0,628.0,616.5
55.0,455.0,18.0,794.0,330.5
822.0,421.0,115.0,49.0,351.75
392.0,267.0,332.0,277.0,317.0
752.0,495.0,975.0,896.0,779.5
48.0,65.0,982.0,61.0,289.0
578.0,981.0,894.0,190.0,660.75
616.0,95.0,835.0,285.0,457.75
55.0,610.0,879.0,182.0,431.5
305.0,106.0,994.0,848.0,563.25
964.0,331.0,370.0,932.0,649.25
977.0,834.0,985.0,824.0,905.0
93.0,639.0,185.0,4.0,230.25
989.0,673.0,699.0,235.0,649.0
839.0,530.0,246.0,227.0,460.5
353.0,558.0,873.0,909.0,673.25
169.0,844.0,541.0,762.0,579.0
384.0,115.0,284.0,232.0,253.75
823.0,994.0,976.0,597.0,847.5
916.0,189.0,876.0,111.0,523.0
289.0,291.0,65.0,733.0,344.5
354.0,43.0,115.0,58.0,142.5
25.0,441.0,111.0,446.0,255.75
207.0,786.0,166.0,112.0,-50.0
966.0,308.0,336.0,694.0,576.0
989.0,715.0,794.0,784.0,820.5
257.0,390.0,185.0,348.0,295.0
742.0,242.0,930.0,890.0,701.0
969.0,256.0,150.0,717.0,523.0
876.0,517.0,961.0,185.0,634.75
757.0,48.0,400.0,935.0,535.0
509.0,772.0,241.0,919.0,610.25
220.0,160.0,199.0,690.0,317.25
416.0,492.0,371.0,7.0,321.5
889.0,167.0,418.0,665.0,534.75
706.0,878.0,449.0,677.0,677.5
597.0,825.0,105.0,749.0,569.0
245.0,768.0,725.0,946.0,671.0
567.0,140.0,752.0,354.0,453.25
430.0,354.0,240.0,439.0,365.75
215.0,623.0,281.0,650.0,442.25
157.0,440.0,307.0,340.0,311.0
574.0,92.0,542.0,754.0,490.5
286.0,424.0,63.0,332.0,276.25
432.0,425.0,890.0,404.0,537.75
635.0,252.0,998.0,467.0,588.0
779.0,842.0,119.0,991.0,682.75
626.0,433.0,730.0,855.0,661.0
134.0,258.0,427.0,974.0,448.25
691.0,311.0,917.0,80.0,499.75
89.0,142.0,45.0,491.0,191.75
970.0,116.0,336.0,595.0,504.25
359.0,313.0,596.0,113.0,345.25
90.0,71.0,179.0,583.0,230.75
170.0,125.0,793.0,144.0,308.0
664.0,723.0,274.0,765.0,606.5
521.0,545.0,572.0,427.0,516.25
7.0,574.0,609.0,231.0,355.25
193.0,229.0,213.0,211.0,-50.0
889.0,485.0,614.0,359.0,586.75
540.0,255.0,178.0,677.0,412.5
252.0,878.0,546.0,966.0,660.5
20.0,473.0,106.0,351.0,237.5
121.0,526.0,114.0,759.0,380.0
580.0,65.0,686.0,871.0,550.5
735.0,141.0,315.0,810.0,-50.0
317.0,403.0,443.0,139.0,-50.0
810.0,625.0,132.0,454.0,505.25
754.0,705.0,472.0,707.0,659.5
990.0,527.0,311.0,412.0,560.0
627.0,428.0,45.0,323.0,355.75
28.0,645.0,993.0,24.0,422.5
97.0,194.0,473.0,566.0,332.5
720.0,985.0,344.0,127.0,544.0
571.0,492.0,283.0,855.0,550.25
75.0,768.0,944.0,56.0,460.75
76.0,586.0,494.0,263.0,354.75
581.0,640.0,435.0,708.0,591.0
280.0,0.0,707.0,436.0,355.75
591.0,458.0,539.0,385.0,493.25
724.0,95.0,14.0,90.0,230.75
486.0,336.0,526.0,597.0,486.25
442.0,696.0,628.0,387.0,538.25
858.0,725.0,592.0,393.0,642.0
409.0,529.0,361.0,673.0,-50.0
464.0,941.0,34.0,681.0,530.0
142.0,290.0,417.0,973.0,455.5
916.0,3.0,171.0,19.0,277.25
139.0,429.0,808.0,388.0,441.0
329.0,596.0,36.0,489.0,362.5
123.0,71.0,371.0,688.0,313.25
464.0,247.0,899.0,402.0,503.0
721.0,703.0,467.0,326.0,554.25
776.0,997.0,788.0,148.0,677.25
519.0,511.0,891.0,627.0,637.0
895.0,24.0,3.0,404.0,331.5
327.0,409.0,335.0,27.0,274.5
638.0,93.0,918.0,230.0,469.75
489.0,158.0,53.0,496.0,299.0
644.0,606.0,394.0,25.0,417.25
776.0,661.0,495.0,704.0,659.0
749.0,545.0,364.0,862.0,630.0
677.0,645.0,895.0,802.0,754.75
293.0,653.0,530.0,200.0,419.0
216.0,185.0,966.0,985.0,588.0
496.0,244.0,962.0,208.0,477.5
4.0,808.0,811.0,597.0,555.0
979.0,187.0,394.0,89.0,412.25
665.0,722.0,471.0,220.0,-50.0
435.0,494.0,398.0,845.0,543.0
128.0,805.0,348.0,103.0,346.0
227.0,324.0,97.0,267.0,228.75
141.0,271.0,430.0,681.0,380.75
272.0,914.0,975.0,750.0,727.75
621.0,854.0,31.0,956.0,615.5
210.0,498.0,76.0,741.0,381.25
160.0,201.0,713.0,586.0,415.0
918.0,304.0,679.0,483.0,596.0
101.0,39.0,357.0,221.0,179.5
423.0,118.0,952.0,613.0,526.5
210.0,878.0,393.0,792.0,568.25
843.0,351.0,758.0,418.0,-50.0
594.0,424.0,668.0,343.0,507.25
286.0,991.0,456.0,66.0,449.75
339.0,88.0,959.0,552.0,484.5
633.0,140.0,466.0,303.0,385.5
294.0,334.0,910.0,702.0,-50.0
645.0,352.0,706.0,53.0,439.0
392.0,43.0,770.0,992.0,549.25
355.0,575.0,618.0,668.0,554.0
787.0,626.0,698.0,816.0,731.75
695.0,468.0,391.0,355.0,477.25
639.0,114.0,805.0,987.0,636.25
853.0,177.0,218.0,631.0,469.75
750.0,820.0,221.0,6.0,449.25
191.0,610.0,195.0,969.0,491.25
846.0,351.0,897.0,398.0,623.0
319.0,81.0,388.0,497.0,321.25
799.0,168.0,650.0,145.0,440.5
997.0,197.0,106.0,883.0,545.75
71.0,401.0,311.0,6.0,197.25
81.0,823.0,55.0,941.0,475.0
725.0,367.0,322.0,296.0,427.5
754.0,723.0,721.0,236.0,608.5
322.0,687.0,658.0,751.0,604.5
955.0,718.0,984.0,613.0,817.5
341.0,408.0,262.0,25.0,259.0
736.0,521.0,965.0,713.0,733.75
403.0,991.0,154.0,194.0,435.5
308.0,591.0,14.0,304.0,304.25
155.0,668.0,412.0,206.0,360.25
466.0,631.0,775.0,44.0,479.0
170.0,770.0,685.0,37.0,415.5
968.0,138.0,747.0,108.0,490.25
408.0,222.0,553.0,457.0,410.0
385.0,964.0,0.0,937.0,571.5
947.0,320.0,969.0,107.0,585.75
301.0,137.0,891.0,85.0,-50.0
730.0,261.0,771.0,77.0,459.75
552.0,606.0,864.0,243.0,566.25
695.0,512.0,185.0,841.0,558.25
737.0,294.0,508.0,955.0,623.5
577.0,346.0,644.0,237.0,451.0
528.0,696.0,568.0,606.0,599.5
104.0,486.0,858.0,952.0,600.0
880.0,495.0,651.0,869.0,723.75
508.0,333.0,414.0,446.0,425.25
652.0,333.0,111.0,707.0,450.75
871.0,249.0,478.0,207.0,451.25
908.0,339.0,380.0,487.0,528.5
323.0,444.0,581.0,523.0,467.75
179.0,584.0,299.0,821.0,470.75
507.0,690.0,779.0,446.0,605.5
491.0,120.0,82.0,705.0,349.5
911.0,226.0,29.0,951.0,529.25
924.0,645.0,517.0,124.0,552.5
8.0,457.0,537.0,612.0,403.5
663.0,585.0,487.0,364.0,-50.0
748.0,344.0,329.0,115.0,384.0
104.0,331.0,402.0,348.0,296.25
816.0,148.0,253.0,521.0,434.5
691.0,904.0,372.0,569.0,634.0
613.0,489.0,381.0,829.0,578.0
168.0,96.0,79.0,119.0,115.5
905.0,320.0,359.0,223.0,451.75
52.0,753.0,214.0,909.0,482.0
662.0,316.0,837.0,829.0,661.0
275.0,611.0,571.0,30.0,371.75
951.0,82.0,922.0,700.0,663.75
235.0,549.0,547.0,587.0,479.5
162.0,878.0,22.0,961.0,-50.0
194.0,395.0,828.0,792.0,552.25
80.0,689.0,703.0,895.0,591.75
611.0,137.0,88.0,37.0,218.25
715.0,289.0,541.0,597.0,535.5
246.0,700.0,117.0,865.0,482.0
711.0,574.0,785.0,842.0,728.0
335.0,718.0,502.0,473.0,507.0
29.0,57.0,22.0,477.0,146.25
887.0,242.0,109.0,756.0,498.5
337.0,231.0,205.0,436.0,302.25
623.0,578.0,268.0,503.0,493.0
301.0,711.0,141.0,187.0,335.0
130.0,558.0,950.0,936.0,643.5
455.0,190.0,298.0,39.0,245.5
157.0,34.0,474.0,939.0,401.0
739.0,169.0,644.0,439.0,497.75
354.0,583.0,760.0,367.0,516.0
439.0,902.0,22.0,379.0,435.5
28.0,153.0,81.0,971.0,308.25
595.0,11.0,366.0,932.0,476.0
486.0,338.0,495.0,791.0,527.5
147.0,173.0,276.0,423.0,254.75
146.0,165.0,122.0,238.0,167.75
887.0,479.0,559.0,894.0,-50.0
105.0,951.0,867.0,695.0,-50.0
6.0,147.0,8.0,630.0,197.75
589.0,914.0,392.0,324.0,554.75
276.0,242.0,129.0,593.0,-50.0
798.0,617.0,236.0,778.0,-50.0
475.0,448.0,205.0,794.0,480.5
144.0,532.0,154.0,615.0,361.25
603.0,904.0,997.0,16.0,630.0
553.0,1.0,828.0,997.0,594.75
463.0,510.0,62.0,356.0,347.75
275.0,534.0,90.0,519.0,354.5
273.0,796.0,184.0,477.0,432.5
804.0,613.0,90.0,663.0,542.5
189.0,953.0,264.0,504.0,477.5
419.0,56.0,653.0,433.0,-50.0
825.0,851.0,986.0,657.0,829.75
222.0,694.0,608.0,103.0,406.75
231.0,63.0,45.0,507.0,211.5
205.0,444.0,668.0,451.0,442.0
910.0,218.0,394.0,110.0,408.0
266.0,454.0,205.0,698.0,405.75
277.0,191.0,116.0,950.0,383.5
64.0,132.0,10.0,415.0,155.25
452.0,915.0,37.0,788.0,-50.0
725.0,285.0,210.0,761.0,495.25
610.0,205.0,906.0,168.0,472.25
324.0,91.0,657.0,322.0,348.5
235.0,176.0,74.0,964.0,362.25
544.0,717.0,56.0,974.0,572.75
996.0,444.0,962.0,387.0,697.25
852.0,705.0,912.0,1.0,617.5
785.0,468.0,732.0,165.0,537.5
162.0,322.0,807.0,509.0,450.0
846.0,333.0,150.0,136.0,366.25
435.0,171.0,213.0,992.0,452.75
210.0,491.0,623.0,343.0,416.75
261.0,129.0,361.0,497.0,312.0
802.0,444.0,862.0,536.0,661.0
331.0,562.0,940.0,677.0,627.5
184.0,317.0,186.0,302.0,247.25
777.0,612.0,567.0,415.0,-50.0
688.0,726.0,91.0,739.0,561.0
338.0,545.0,262.0,332.0,369.25
806.0,472.0,811.0,192.0,570.25
598.0,891.0,482.0,752.0,680.75
958.0,825.0,851.0,609.0,810.75
933.0,665.0,231.0,245.0,-50.0
152.0,291.0,121.0,620.0,296.0
278.0,671.0,915.0,818.0,670.5
744.0,764.0,842.0,988.0,834.5
269.0,254.0,956.0,659.0,534.5
620.0,279.0,230.0,675.0,451.0
458.0,731.0,759.0,320.0,567.0
731.0,532.0,406.0,580.0,562.25
940.0,487.0,887.0,171.0,621.25
873.0,558.0,450.0,695.0,-50.0
578.0,162.0,735.0,431.0,476.5
642.0,145.0,348.0,722.0,464.25
324.0,295.0,386.0,646.0,412.75
931.0,232.0,967.0,265.0,598.75
791.0,647.0,383.0,824.0,661.25
383.0,529.0,640.0,564.0,529.0
852.0,419.0,337.0,635.0,560.75
327.0,38.0,551.0,572.0,372.0
248.0,422.0,541.0,478.0,422.25
102.0,314.0,325.0,454.0,298.75
200.0,119.0,228.0,482.0,257.25
453.0,874.0,185.0,277.0,447.25
836.0,22.0,304.0,757.0,479.75
737.0,445.0,569.0,228.0,494.75
87.0,27.0,789.0,875.0,444.5
787.0,943.0,472.0,326.0,632.0
415.0,642.0,963.0,57.0,-50.0
23.0,789.0,407.0,66.0,321.25
414.0,306.0,287.0,335.0,-50.0
761.0,205.0,908.0,548.0,-50.0
984.0,745.0,95.0,78.0,-50.0
822.0,1.0,724.0,75.0,405.5
363.0,322.0,489.0,25.0,299.75
939.0,789.0,91.0,133.0,488.0
53.0,563.0,482.0,509.0,401.75
595.0,943.0,977.0,166.0,670.25
680.0,475.0,755.0,186.0,524.0
446.0,270.0,100.0,256.0,268.0
289.0,724.0,292.0,119.0,356.0
101.0,481.0,758.0,614.0,488.5
696.0,342.0,635.0,906.0,644.75
655.0,755.0,449.0,691.0,-50.0
369.0,663.0,62.0,932.0,506.5
999.0,424.0,446.0,846.0,678.75
389.0,75.0,559.0,836.0,464.75
141.0,687.0,521.0,262.0,402.75
251.0,552.0,261.0,112.0,294.0
886.0,859.0,253.0,673.0,667.75
799.0,266.0,82.0,362.0,377.25
723.0,830.0,631.0,386.0,642.5
349.0,351.0,614.0,961.0,568.75
564.0,389.0,124.0,902.0,494.75
124.0,365.0,716.0,0.0,301.25
262.0,897.0,806.0,204.0,542.25
180.0,678.0,761.0,126.0,436.25
756.0,921.0,372.0,454.0,625.75
820.0,698.0,658.0,543.0,679.75
367.0,687.0,363.0,347.0,441.0
447.0,627.0,951.0,406.0,607.75
120.0,299.0,427.0,161.0,251.75
48.0,126.0,713.0,39.0,231.5
668.0,858.0,231.0,711.0,617.0
632.0,665.0,974.0,133.0,601.0
913.0,910.0,658.0,257.0,684.5
62.0,965.0,86.0,765.0,469.5
480.0,642.0,415.0,966.0,625.75
303.0,502.0,934.0,980.0,679.75
860.0,277.0,249.0,47.0,358.25
96.0,30.0,509.0,291.0,231.5
250.0,852.0,243.0,397.0,435.5
802.0,661.0,679.0,522.0,666.0
624.0,988.0,302.0,596.0,627.5
706.0,12.0,634.0,146.0,374.5
