A,B,C,D,AVERAGE
75.0,841.0,107.0,154.0,294.25
330.0,232.0,461.0,198.0,305.25
101.0,768.0,502.0,188.0,389.75
689.0,682.0,970.0,872.0,803.25
727.0,802.0,585.0,499.0,653.25
934.0,758.0,259.0,675.0,656.5
891.0,271.0,968.0,575.0,676.25
538.0,602.0,209.0,536.0,471.25
971.0,936.0,966.0,570.0,860.75
492.0,866.0,421.0,53.0,458.0
436.0,874.0,18.0,532.0,465.0
442.0,696.0,628.0,387.0,538.25
11.0,550.0,772.0,858.0,547.75
415.0,462.0,969.0,778.0,656.0
667.0,602.0,678.0,602.0,637.25
357.0,780.0,735.0,662.0,633.5
585.0,814.0,487.0,158.0,511.0
4.0,883.0,893.0,301.0,520.25
26.0,110.0,868.0,766.0,442.5
871.0,864.0,636.0,896.0,816.75
442.0,479.0,530.0,117.0,392.0
764.0,0.0,876.0,978.0,654.5
448.0,211.0,886.0,370.0,478.75
515.0,850.0,579.0,328.0,568.0
688.0,911.0,591.0,134.0,581.0
597.0,302.0,93.0,537.0,382.25
762.0,510.0,674.0,910.0,714.0
966.0,479.0,929.0,808.0,795.5
121.0,22.0,169.0,16.0,82.0
210.0,498.0,76.0,741.0,381.25
428.0,741.0,869.0,805.0,710.75
514.0,72.0,397.0,626.0,402.25
488.0,108.0,477.0,959.0,508.0
576.0,390.0,448.0,118.0,383.0
378.0,690.0,898.0,325.0,572.75
160.0,45.0,683.0,648.0,384.0
602.0,389.0,840.0,32.0,465.75
394.0,925.0,756.0,32.0,526.75
778.0,787.0,247.0,249.0,515.25
116.0,400.0,601.0,356.0,368.25
207.0,199.0,205.0,915.0,381.5
851.0,472.0,367.0,648.0,584.5
322.0,792.0,422.0,493.0,507.25
304.0,534.0,630.0,925.0,598.25
905.0,476.0,906.0,506.0,698.25
587.0,253.0,276.0,135.0,312.75
982.0,522.0,923.0,231.0,664.5
429.0,663.0,397.0,279.0,442.0
974.0,593.0,938.0,96.0,650.25
982.0,374.0,168.0,870.0,598.5
280.0,810.0,458.0,457.0,501.25
95.0,512.0,30.0,355.0,248.0
568.0,637.0,212.0,956.0,593.25
7.0,876.0,301.0,485.0,417.25
867.0,537.0,158.0,399.0,490.25
483.0,622.0,451.0,388.0,486.0
402.0,560.0,103.0,856.0,480.25
127.0,126.0,665.0,435.0,338.25
630.0,708.0,636.0,948.0,730.5
800.0,498.0,709.0,84.0,522.75
275.0,35.0,186.0,686.0,295.5
985.0,634.0,586.0,624.0,707.25
283.0,433.0,887.0,264.0,466.75
337.0,279.0,297.0,784.0,424.25
542.0,882.0,576.0,86.0,521.5
402.0,650.0,596.0,605.0,563.25
216.0,383.0,808.0,723.0,532.5
607.0,203.0,549.0,795.0,538.5
267.0,263.0,24.0,68.0,155.5
498.0,298.0,297.0,68.0,290.25
340.0,691.0,887.0,661.0,644.75
124.0,715.0,281.0,480.0,400.0
341.0,946.0,171.0,325.0,445.75
401.0,460.0,734.0,970.0,641.25
804.0,352.0,185.0,163.0,376.0
438.0,74.0,37.0,269.0,204.5
273.0,410.0,150.0,786.0,404.75
864.0,170.0,75.0,221.0,332.5
810.0,314.0,63.0,376.0,390.75
663.0,686.0,599.0,862.0,702.5
203.0,382.0,845.0,681.0,527.75
239.0,742.0,712.0,623.0,579.0
317.0,192.0,281.0,947.0,434.25
812.0,518.0,316.0,465.0,527.75
424.0,23.0,405.0,643.0,373.75
170.0,125.0,793.0,144.0,308.0
582.0,819.0,778.0,57.0,559.0
611.0,647.0,915.0,619.0,698.0
960.0,562.0,883.0,480.0,721.25
747.0,476.0,550.0,404.0,544.25
50.0,452.0,853.0,276.0,407.75
158.0,391.0,907.0,242.0,424.5
646.0,944.0,11.0,72.0,418.25
127.0,489.0,599.0,760.0,493.75
664.0,573.0,338.0,30.0,401.25
52.0,738.0,174.0,403.0,341.75
941.0,629.0,941.0,341.0,713.0
72.0,463.0,781.0,733.0,512.25
991.0,663.0,319.0,360.0,583.25
663.0,26.0,803.0,94.0,396.5
453.0,348.0,374.0,678.0,463.25
16.0,219.0,813.0,367.0,353.75
298.0,425.0,221.0,563.0,376.75
706.0,849.0,818.0,471.0,711.0
998.0,654.0,44.0,864.0,640.0
456.0,210.0,773.0,563.0,500.5
141.0,58.0,642.0,395.0,309.0
247.0,399.0,117.0,779.0,385.5
443.0,345.0,436.0,521.0,436.25
688.0,355.0,449.0,870.0,590.5
212.0,754.0,889.0,274.0,532.25
405.0,890.0,804.0,831.0,732.5
333.0,379.0,611.0,440.0,440.75
616.0,306.0,88.0,659.0,417.25
37.0,494.0,649.0,482.0,415.5
496.0,509.0,555.0,605.0,541.25
846.0,987.0,560.0,528.0,730.25
378.0,678.0,98.0,762.0,479.0
350.0,284.0,434.0,823.0,472.75
146.0,765.0,967.0,262.0,535.0
961.0,438.0,473.0,738.0,652.5
632.0,685.0,752.0,585.0,663.5
777.0,127.0,563.0,227.0,423.5
753.0,571.0,865.0,607.0,699.0
449.0,563.0,762.0,517.0,572.75
123.0,82.0,772.0,608.0,396.25
814.0,382.0,999.0,716.0,727.75
350.0,4.0,506.0,150.0,252.5
736.0,238.0,643.0,717.0,583.5
54.0,8.0,258.0,874.0,298.5
533.0,497.0,162.0,599.0,447.75
119.0,741.0,17.0,632.0,377.25
327.0,196.0,124.0,52.0,174.75
236.0,717.0,908.0,39.0,475.0
121.0,33.0,117.0,120.0,97.75
898.0,494.0,869.0,283.0,636.0
824.0,556.0,543.0,383.0,576.5
823.0,64.0,147.0,222.0,314.0
663.0,255.0,834.0,233.0,496.25
890.0,9.0,535.0,451.0,471.25
82.0,203.0,526.0,35.0,211.5
194.0,866.0,273.0,161.0,373.5
203.0,980.0,765.0,736.0,671.0
484.0,330.0,638.0,656.0,527.0
668.0,13.0,455.0,68.0,301.0
985.0,957.0,976.0,34.0,738.0
164.0,272.0,58.0,842.0,334.0
907.0,706.0,40.0,613.0,566.5
765.0,443.0,769.0,514.0,622.75
630.0,566.0,286.0,744.0,556.5
918.0,238.0,433.0,661.0,562.5
339.0,386.0,296.0,842.0,465.75
648.0,625.0,430.0,551.0,563.5
340.0,886.0,856.0,457.0,634.75
533.0,789.0,922.0,2.0,561.5
919.0,253.0,593.0,584.0,587.25
278.0,163.0,978.0,557.0,494.0
711.0,963.0,579.0,982.0,808.75
170.0,788.0,545.0,941.0,611.0
689.0,692.0,296.0,57.0,433.5
731.0,349.0,917.0,702.0,674.75
629.0,140.0,645.0,781.0,548.75
9.0,694.0,537.0,138.0,344.5
537.0,182.0,343.0,139.0,300.25
288.0,785.0,401.0,507.0,495.25
447.0,68.0,426.0,190.0,282.75
988.0,455.0,935.0,117.0,623.75
686.0,968.0,256.0,288.0,549.5
601.0,87.0,809.0,653.0,537.5
692.0,664.0,225.0,917.0,624.5
673.0,658.0,727.0,129.0,546.75
767.0,777.0,583.0,514.0,660.25
426.0,269.0,540.0,334.0,392.25
941.0,439.0,204.0,678.0,565.5
707.0,758.0,302.0,80.0,461.75
50.0,218.0,487.0,834.0,397.25
627.0,428.0,45.0,323.0,355.75
909.0,984.0,256.0,418.0,641.75
510.0,763.0,504.0,78.0,463.75
158.0,862.0,592.0,40.0,413.0
678.0,475.0,296.0,581.0,507.5
430.0,24.0,120.0,318.0,223.0
579.0,458.0,996.0,686.0,679.75
838.0,402.0,912.0,582.0,683.5
653.0,313.0,133.0,219.0,329.5
761.0,703.0,498.0,172.0,533.5
670.0,972.0,272.0,844.0,689.5
878.0,301.0,287.0,124.0,397.5
282.0,375.0,159.0,10.0,206.5
820.0,316.0,630.0,401.0,541.75
932.0,952.0,396.0,237.0,629.25
12.0,311.0,613.0,336.0,318.0
767.0,366.0,922.0,984.0,759.75
880.0,13.0,854.0,952.0,674.75
424.0,642.0,623.0,209.0,474.5
160.0,559.0,651.0,534.0,476.0
585.0,746.0,272.0,724.0,581.75
850.0,750.0,488.0,10.0,524.5
763.0,794.0,891.0,669.0,779.25
987.0,978.0,133.0,477.0,643.75
877.0,588.0,344.0,42.0,462.75
955.0,113.0,124.0,69.0,315.25
638.0,355.0,448.0,562.0,500.75
922.0,327.0,101.0,697.0,511.75
925.0,340.0,436.0,678.0,594.75
969.0,210.0,381.0,595.0,538.75
295.0,456.0,504.0,678.0,483.25
354.0,41.0,706.0,576.0,419.25
330.0,424.0,280.0,937.0,492.75
869.0,573.0,167.0,792.0,600.25
385.0,489.0,101.0,268.0,310.75
52.0,245.0,805.0,618.0,430.0
10.0,728.0,224.0,682.0,411.0
239.0,734.0,101.0,85.0,289.75
626.0,415.0,724.0,657.0,605.5
255.0,466.0,253.0,854.0,457.0
219.0,384.0,610.0,902.0,528.75
375.0,40.0,976.0,727.0,529.5
950.0,64.0,256.0,662.0,483.0
179.0,391.0,993.0,974.0,634.25
340.0,1.0,818.0,154.0,328.25
746.0,504.0,426.0,426.0,525.5
206.0,84.0,348.0,755.0,348.25
420.0,719.0,162.0,200.0,375.25
677.0,733.0,812.0,3.0,556.25
436.0,957.0,759.0,1.0,538.25
787.0,626.0,698.0,816.0,731.75
929.0,914.0,193.0,302.0,584.5
240.0,814.0,853.0,787.0,673.5
470.0,642.0,686.0,807.0,651.25
337.0,248.0,620.0,239.0,361.0
856.0,172.0,93.0,882.0,500.75
72.0,770.0,858.0,400.0,525.0
536.0,132.0,728.0,187.0,395.75
775.0,650.0,74.0,260.0,439.75
486.0,173.0,448.0,430.0,384.25
337.0,667.0,779.0,19.0,450.5
851.0,205.0,267.0,128.0,362.75
310.0,169.0,51.0,786.0,329.0
247.0,962.0,847.0,858.0,728.5
906.0,703.0,118.0,214.0,485.25
993.0,558.0,858.0,293.0,675.5
896.0,282.0,827.0,938.0,735.75
830.0,278.0,580.0,493.0,545.25
312.0,383.0,180.0,288.0,290.75
999.0,154.0,540.0,83.0,444.0
257.0,390.0,852.0,177.0,419.0
97.0,275.0,945.0,87.0,351.0
31.0,278.0,685.0,701.0,423.75
164.0,573.0,135.0,367.0,309.75
351.0,930.0,529.0,283.0,523.25
921.0,449.0,834.0,893.0,774.25
717.0,714.0,385.0,459.0,568.75
331.0,458.0,150.0,681.0,405.0
335.0,382.0,275.0,290.0,320.5
98.0,703.0,272.0,382.0,363.75
496.0,117.0,216.0,27.0,214.0
96.0,659.0,698.0,50.0,375.75
405.0,182.0,292.0,646.0,381.25
564.0,818.0,451.0,77.0,477.5
33.0,89.0,868.0,654.0,411.0
121.0,412.0,782.0,190.0,376.25
475.0,151.0,871.0,647.0,536.0
203.0,572.0,823.0,904.0,625.5
820.0,152.0,433.0,312.0,429.25
930.0,14.0,769.0,719.0,608.0
505.0,98.0,670.0,913.0,546.5
200.0,351.0,263.0,737.0,387.75
309.0,733.0,571.0,533.0,536.5
668.0,646.0,930.0,662.0,726.5
64.0,419.0,180.0,61.0,181.0
691.0,454.0,478.0,230.0,463.25
507.0,195.0,219.0,303.0,306.0
778.0,924.0,435.0,583.0,680.0
242.0,638.0,546.0,51.0,369.25
617.0,778.0,212.0,756.0,590.75
752.0,495.0,975.0,896.0,779.5
638.0,97.0,85.0,148.0,242.0
655.0,883.0,869.0,848.0,813.75
412.0,458.0,223.0,537.0,407.5
182.0,572.0,446.0,211.0,352.75
468.0,761.0,559.0,289.0,519.25
905.0,712.0,167.0,887.0,667.75
161.0,884.0,324.0,303.0,418.0
744.0,595.0,209.0,317.0,466.25
799.0,807.0,234.0,209.0,512.25
643.0,712.0,224.0,742.0,580.25
58.0,431.0,48.0,985.0,380.5
740.0,733.0,970.0,948.0,847.75
166.0,658.0,599.0,402.0,456.25
370.0,790.0,824.0,881.0,716.25
743.0,234.0,461.0,882.0,580.0
120.0,299.0,427.0,161.0,251.75
655.0,232.0,740.0,835.0,615.5
273.0,679.0,415.0,271.0,409.5
963.0,977.0,273.0,427.0,660.0
700.0,568.0,68.0,615.0,487.75
327.0,870.0,220.0,307.0,431.0
555.0,788.0,686.0,917.0,736.5
410.0,478.0,894.0,663.0,611.25
397.0,356.0,465.0,444.0,415.5
455.0,943.0,675.0,69.0,535.5
612.0,270.0,203.0,766.0,462.75
199.0,879.0,162.0,367.0,401.75
449.0,946.0,654.0,936.0,746.25
35.0,516.0,74.0,303.0,232.0
426.0,962.0,265.0,694.0,586.75
820.0,651.0,851.0,348.0,667.5
69.0,186.0,768.0,605.0,407.0
399.0,311.0,714.0,202.0,406.5
843.0,818.0,745.0,770.0,794.0
316.0,717.0,458.0,163.0,413.5
811.0,862.0,346.0,563.0,645.5
269.0,688.0,420.0,451.0,457.0
813.0,150.0,508.0,356.0,456.75
155.0,685.0,329.0,846.0,503.75
664.0,279.0,938.0,94.0,493.75
486.0,336.0,526.0,597.0,486.25
894.0,103.0,310.0,10.0,329.25
778.0,382.0,922.0,504.0,646.5
912.0,804.0,435.0,439.0,647.5
117.0,328.0,355.0,689.0,372.25
367.0,616.0,685.0,68.0,434.0
141.0,288.0,932.0,411.0,443.0
880.0,495.0,651.0,869.0,723.75
856.0,113.0,858.0,75.0,475.5
531.0,472.0,155.0,224.0,345.5
741.0,756.0,448.0,215.0,540.0
450.0,15.0,775.0,744.0,496.0
404.0,499.0,945.0,920.0,692.0
581.0,19.0,31.0,393.0,256.0
75.0,45.0,550.0,914.0,396.0
583.0,691.0,388.0,655.0,579.25
298.0,400.0,770.0,699.0,541.75
573.0,448.0,898.0,533.0,613.0
665.0,720.0,978.0,511.0,718.5
617.0,996.0,127.0,136.0,469.0
908.0,339.0,380.0,487.0,528.5
472.0,435.0,748.0,352.0,501.75
557.0,836.0,655.0,413.0,615.25
907.0,716.0,905.0,538.0,766.5
845.0,307.0,639.0,803.0,648.5
510.0,345.0,774.0,664.0,573.25
279.0,506.0,525.0,989.0,574.75
634.0,84.0,327.0,179.0,306.0
723.0,702.0,227.0,49.0,425.25
633.0,676.0,889.0,655.0,713.25
555.0,61.0,800.0,428.0,461.0
295.0,451.0,580.0,960.0,571.5
846.0,286.0,145.0,229.0,376.5
265.0,743.0,386.0,257.0,412.75
719.0,852.0,712.0,751.0,758.5
137.0,952.0,756.0,861.0,676.5
184.0,47.0,337.0,285.0,213.25
892.0,402.0,182.0,595.0,517.75
217.0,888.0,221.0,731.0,514.25
87.0,359.0,674.0,730.0,462.5
650.0,413.0,842.0,96.0,500.25
466.0,133.0,907.0,391.0,474.25
751.0,88.0,574.0,250.0,415.75
388.0,643.0,545.0,496.0,518.0
599.0,553.0,294.0,201.0,411.75
892.0,89.0,601.0,764.0,586.5
870.0,493.0,28.0,826.0,554.25
352.0,54.0,458.0,567.0,357.75
936.0,805.0,250.0,707.0,674.5
285.0,716.0,770.0,906.0,669.25
851.0,249.0,244.0,645.0,497.25
771.0,13.0,406.0,568.0,439.5
395.0,367.0,588.0,600.0,487.5
87.0,743.0,635.0,581.0,511.5
549.0,886.0,311.0,767.0,628.25
267.0,617.0,626.0,353.0,465.75
500.0,332.0,241.0,765.0,459.5
515.0,328.0,391.0,830.0,516.0
85.0,118.0,46.0,651.0,225.0
299.0,873.0,401.0,462.0,508.75
252.0,227.0,216.0,558.0,313.25
142.0,627.0,327.0,561.0,414.25
553.0,515.0,821.0,795.0,671.0
513.0,810.0,680.0,25.0,507.0
473.0,933.0,598.0,861.0,716.25
876.0,728.0,216.0,208.0,507.0
584.0,413.0,666.0,902.0,641.25
528.0,696.0,568.0,606.0,599.5
947.0,839.0,264.0,396.0,611.5
524.0,877.0,109.0,357.0,466.75
81.0,268.0,504.0,641.0,373.5
180.0,678.0,761.0,126.0,436.25
675.0,859.0,160.0,317.0,502.75
311.0,261.0,83.0,964.0,404.75
734.0,438.0,741.0,987.0,725.0
172.0,39.0,578.0,712.0,375.25
898.0,939.0,886.0,810.0,883.25
910.0,468.0,756.0,398.0,633.0
522.0,795.0,3.0,95.0,353.75
214.0,666.0,782.0,355.0,504.25
533.0,552.0,949.0,456.0,622.5
552.0,495.0,275.0,653.0,493.75
644.0,297.0,499.0,603.0,510.75
207.0,842.0,779.0,706.0,633.5
922.0,289.0,926.0,656.0,698.25
160.0,702.0,747.0,823.0,608.0
663.0,667.0,567.0,741.0,659.5
277.0,439.0,830.0,58.0,401.0
693.0,392.0,660.0,698.0,610.75
202.0,98.0,856.0,356.0,378.0
488.0,579.0,907.0,978.0,738.0
214.0,208.0,515.0,252.0,297.25
636.0,161.0,700.0,924.0,605.25
21.0,909.0,939.0,619.0,622.0
550.0,914.0,831.0,137.0,608.0
975.0,135.0,227.0,559.0,474.0
561.0,484.0,93.0,743.0,470.25
780.0,127.0,294.0,228.0,357.25
681.0,885.0,442.0,779.0,696.75
8.0,858.0,734.0,43.0,410.75
96.0,30.0,509.0,291.0,231.5
242.0,296.0,974.0,419.0,482.75
152.0,989.0,214.0,336.0,422.75
491.0,972.0,288.0,62.0,453.25
347.0,435.0,857.0,83.0,430.5
929.0,992.0,641.0,23.0,646.25
843.0,964.0,686.0,31.0,631.0
775.0,132.0,346.0,132.0,346.25
980.0,693.0,690.0,908.0,817.75
238.0,200.0,784.0,873.0,523.75
694.0,428.0,527.0,329.0,494.5
877.0,881.0,445.0,60.0,565.75
617.0,981.0,731.0,646.0,743.75
32.0,188.0,630.0,796.0,411.5
649.0,311.0,674.0,592.0,556.5
328.0,715.0,370.0,409.0,455.5
594.0,424.0,668.0,343.0,507.25
699.0,136.0,520.0,891.0,561.5
586.0,289.0,31.0,549.0,363.75
278.0,192.0,770.0,386.0,406.5
347.0,995.0,645.0,316.0,575.75
906.0,588.0,965.0,663.0,780.5
671.0,317.0,778.0,180.0,486.5
824.0,973.0,321.0,247.0,591.25
891.0,17.0,235.0,719.0,465.5
243.0,358.0,612.0,417.0,407.5
488.0,382.0,429.0,414.0,428.25
765.0,787.0,95.0,278.0,481.25
927.0,713.0,199.0,232.0,517.75
148.0,439.0,937.0,839.0,590.75
995.0,668.0,906.0,606.0,793.75
85.0,320.0,913.0,244.0,390.5
700.0,657.0,369.0,102.0,457.0
664.0,754.0,250.0,186.0,463.5
432.0,860.0,491.0,82.0,466.25
966.0,420.0,798.0,786.0,742.5
310.0,32.0,247.0,226.0,203.75
806.0,189.0,875.0,505.0,593.75
494.0,366.0,95.0,742.0,424.25
860.0,296.0,838.0,56.0,512.5
92.0,378.0,413.0,67.0,237.5
662.0,604.0,191.0,820.0,569.25
313.0,229.0,566.0,454.0,390.5
143.0,828.0,608.0,962.0,635.25
801.0,832.0,329.0,180.0,535.5
780.0,670.0,454.0,533.0,609.25
800.0,25.0,359.0,501.0,421.25
661.0,992.0,368.0,394.0,603.75
883.0,912.0,558.0,982.0,833.75
433.0,860.0,557.0,195.0,511.25
342.0,340.0,770.0,398.0,462.5
290.0,677.0,281.0,187.0,358.75
739.0,235.0,948.0,298.0,555.0
430.0,836.0,700.0,269.0,558.75
729.0,80.0,835.0,3.0,411.75
558.0,478.0,913.0,736.0,671.25
174.0,386.0,549.0,481.0,397.5
777.0,435.0,163.0,533.0,477.0
486.0,512.0,509.0,340.0,461.75
68.0,223.0,652.0,408.0,337.75
897.0,585.0,90.0,415.0,496.75
206.0,289.0,801.0,220.0,379.0
633.0,17.0,599.0,924.0,543.25
699.0,149.0,799.0,408.0,513.75
842.0,96.0,511.0,724.0,543.25
75.0,454.0,560.0,622.0,427.75
976.0,617.0,289.0,281.0,540.75
199.0,864.0,309.0,941.0,578.25
912.0,601.0,617.0,783.0,728.25
774.0,470.0,56.0,920.0,555.0
760.0,508.0,566.0,595.0,607.25
486.0,6.0,237.0,138.0,216.75
891.0,26.0,220.0,622.0,439.75
362.0,284.0,250.0,567.0,365.75
144.0,234.0,789.0,881.0,512.0
893.0,809.0,648.0,483.0,708.25
440.0,710.0,278.0,957.0,596.25
55.0,142.0,662.0,118.0,244.25
128.0,320.0,788.0,291.0,381.75
486.0,820.0,993.0,18.0,579.25
554.0,216.0,337.0,750.0,464.25
814.0,164.0,828.0,785.0,647.75
759.0,830.0,764.0,766.0,779.75
182.0,414.0,548.0,989.0,533.25
694.0,126.0,599.0,931.0,587.5
476.0,853.0,258.0,520.0,526.75
43.0,265.0,209.0,641.0,289.5
148.0,663.0,553.0,578.0,485.5
574.0,786.0,332.0,970.0,665.5
987.0,278.0,912.0,446.0,655.75
594.0,584.0,606.0,503.0,571.75
31.0,236.0,216.0,350.0,208.25
294.0,614.0,263.0,151.0,330.5
492.0,346.0,440.0,625.0,475.75
181.0,361.0,565.0,941.0,512.0
321.0,702.0,308.0,872.0,550.75
763.0,401.0,482.0,685.0,582.75
657.0,488.0,275.0,936.0,589.0
558.0,462.0,14.0,265.0,324.75
676.0,606.0,257.0,231.0,442.5
257.0,461.0,84.0,87.0,222.25
290.0,857.0,114.0,977.0,559.5
727.0,328.0,874.0,134.0,515.75
700.0,622.0,961.0,958.0,810.25
48.0,40.0,633.0,916.0,409.25
515.0,143.0,43.0,173.0,218.5
61.0,783.0,772.0,661.0,569.25
259.0,714.0,778.0,816.0,641.75
935.0,591.0,976.0,474.0,744.0
903.0,669.0,251.0,854.0,669.25
508.0,234.0,225.0,256.0,305.75
829.0,840.0,110.0,391.0,542.5
560.0,406.0,923.0,887.0,694.0
979.0,837.0,114.0,447.0,594.25
303.0,505.0,257.0,661.0,431.5
99.0,600.0,783.0,968.0,612.5
417.0,387.0,888.0,671.0,590.75
798.0,294.0,945.0,340.0,594.25
635.0,863.0,842.0,981.0,830.25
699.0,756.0,300.0,589.0,586.0
420.0,828.0,770.0,668.0,671.5
346.0,759.0,207.0,608.0,480.0
943.0,521.0,615.0,911.0,747.5
550.0,808.0,427.0,134.0,479.75
556.0,29.0,302.0,618.0,376.25
860.0,495.0,339.0,404.0,524.5
197.0,672.0,297.0,226.0,348.0
64.0,292.0,214.0,286.0,214.0
575.0,875.0,70.0,541.0,515.25
925.0,481.0,762.0,224.0,598.0
528.0,179.0,567.0,334.0,402.0
380.0,927.0,210.0,105.0,405.5
105.0,120.0,916.0,161.0,325.5
698.0,386.0,577.0,957.0,654.5
142.0,128.0,813.0,413.0,374.0
414.0,333.0,726.0,545.0,504.5
81.0,823.0,55.0,941.0,475.0
160.0,405.0,184.0,402.0,287.75
515.0,150.0,149.0,383.0,299.25
80.0,842.0,290.0,618.0,457.5
669.0,674.0,135.0,666.0,536.0
830.0,722.0,862.0,239.0,663.25
817.0,98.0,36.0,945.0,474.0
215.0,303.0,782.0,528.0,457.0
79.0,852.0,467.0,585.0,495.75
218.0,465.0,458.0,108.0,312.25
677.0,845.0,937.0,702.0,790.25
194.0,421.0,858.0,838.0,577.75
591.0,3.0,722.0,361.0,419.25
109.0,90.0,718.0,719.0,409.0
863.0,794.0,904.0,963.0,881.0
974.0,401.0,499.0,109.0,495.75
576.0,294.0,797.0,0.0,416.75
164.0,804.0,859.0,177.0,501.0
955.0,180.0,504.0,603.0,560.5
28.0,123.0,636.0,806.0,398.25
594.0,194.0,657.0,306.0,437.75
538.0,964.0,473.0,75.0,512.5
163.0,606.0,39.0,567.0,343.75
567.0,782.0,270.0,592.0,552.75
184.0,832.0,990.0,100.0,526.5
523.0,140.0,975.0,310.0,487.0
605.0,261.0,762.0,544.0,543.0
780.0,247.0,786.0,827.0,660.0
669.0,148.0,978.0,999.0,698.5
63.0,307.0,58.0,314.0,185.5
887.0,184.0,78.0,693.0,460.5
292.0,525.0,468.0,782.0,516.75
454.0,663.0,883.0,824.0,706.0
585.0,778.0,791.0,962.0,779.0
447.0,561.0,197.0,188.0,348.25
741.0,612.0,158.0,631.0,535.5
447.0,209.0,133.0,948.0,434.25
68.0,804.0,742.0,235.0,462.25
626.0,662.0,831.0,527.0,661.5
797.0,166.0,385.0,52.0,350.0
990.0,612.0,859.0,470.0,732.75
632.0,279.0,247.0,420.0,394.5
22.0,229.0,226.0,501.0,244.5
785.0,660.0,928.0,155.0,632.0
895.0,496.0,810.0,102.0,575.75
745.0,394.0,858.0,972.0,742.25
114.0,513.0,840.0,712.0,544.75
891.0,195.0,920.0,525.0,632.75
613.0,691.0,169.0,150.0,405.75
617.0,451.0,686.0,927.0,670.25
461.0,95.0,732.0,462.0,437.5
373.0,709.0,252.0,501.0,458.75
436.0,266.0,551.0,186.0,359.75
314.0,984.0,894.0,259.0,612.75
655.0,749.0,390.0,878.0,668.0
476.0,108.0,587.0,190.0,340.25
379.0,302.0,979.0,781.0,610.25
446.0,139.0,511.0,235.0,332.75
965.0,532.0,266.0,967.0,682.5
412.0,733.0,456.0,624.0,556.25
822.0,114.0,251.0,924.0,527.75
420.0,835.0,977.0,426.0,664.5
228.0,296.0,476.0,176.0,294.0
736.0,772.0,201.0,974.0,670.75
613.0,323.0,105.0,833.0,468.5
759.0,664.0,191.0,170.0,446.0
241.0,949.0,91.0,998.0,569.75
795.0,303.0,651.0,717.0,616.5
247.0,750.0,628.0,113.0,434.5
879.0,389.0,19.0,330.0,404.25
458.0,731.0,759.0,320.0,567.0
770.0,341.0,271.0,49.0,357.75
583.0,376.0,262.0,104.0,331.25
801.0,655.0,266.0,245.0,491.75
705.0,338.0,629.0,535.0,551.75
640.0,592.0,557.0,820.0,652.25
80.0,176.0,720.0,704.0,420.0
841.0,275.0,211.0,800.0,531.75
263.0,946.0,409.0,901.0,629.75
787.0,938.0,563.0,16.0,576.0
862.0,791.0,100.0,857.0,652.5
813.0,707.0,363.0,489.0,593.0
556.0,33.0,399.0,366.0,338.5
765.0,647.0,361.0,413.0,546.5
612.0,749.0,865.0,192.0,604.5
561.0,458.0,407.0,796.0,555.5
128.0,52.0,590.0,947.0,429.25
264.0,884.0,611.0,276.0,508.75
618.0,710.0,272.0,637.0,559.25
313.0,267.0,748.0,82.0,352.5
589.0,822.0,179.0,426.0,504.0
0.0,301.0,460.0,395.0,289.0
85.0,863.0,801.0,903.0,663.0
901.0,264.0,406.0,197.0,442.0
818.0,77.0,656.0,358.0,477.25
209.0,898.0,49.0,68.0,306.0
921.0,638.0,370.0,257.0,546.5
319.0,693.0,593.0,401.0,501.5
349.0,839.0,268.0,835.0,572.75
318.0,476.0,931.0,716.0,610.25
93.0,998.0,588.0,936.0,653.75
22.0,275.0,15.0,861.0,293.25
975.0,517.0,108.0,771.0,592.75
626.0,354.0,475.0,69.0,381.0
191.0,922.0,586.0,753.0,613.0
9.0,101.0,313.0,56.0,119.75
593.0,152.0,957.0,962.0,666.0
915.0,121.0,875.0,66.0,494.25
743.0,19.0,795.0,997.0,638.5
956.0,650.0,858.0,225.0,672.25
891.0,315.0,985.0,330.0,630.25
505.0,965.0,150.0,109.0,432.25
385.0,154.0,562.0,71.0,293.0
594.0,365.0,202.0,874.0,508.75
493.0,941.0,493.0,488.0,603.75
676.0,944.0,736.0,470.0,706.5
888.0,992.0,525.0,439.0,711.0
743.0,934.0,953.0,473.0,775.75
843.0,465.0,783.0,173.0,566.0
196.0,457.0,829.0,602.0,521.0
294.0,169.0,655.0,887.0,501.25
935.0,970.0,758.0,654.0,829.25
445.0,517.0,393.0,161.0,379.0
242.0,114.0,696.0,991.0,510.75
270.0,744.0,487.0,142.0,410.75
238.0,61.0,316.0,634.0,312.25
846.0,351.0,897.0,398.0,623.0
761.0,649.0,572.0,626.0,652.0
935.0,604.0,87.0,726.0,588.0
547.0,746.0,18.0,938.0,562.25
871.0,538.0,777.0,912.0,774.5
651.0,450.0,700.0,504.0,576.25
420.0,183.0,885.0,248.0,434.0
324.0,989.0,429.0,377.0,529.75
607.0,850.0,778.0,576.0,702.75
733.0,654.0,803.0,388.0,644.5
483.0,409.0,6.0,193.0,272.75
80.0,568.0,761.0,804.0,553.25
500.0,38.0,440.0,257.0,308.75
817.0,85.0,752.0,454.0,527.0
239.0,241.0,992.0,403.0,468.75
962.0,331.0,660.0,807.0,690.0
79.0,466.0,981.0,604.0,532.5
573.0,227.0,682.0,639.0,530.25
430.0,804.0,18.0,770.0,505.5
279.0,773.0,219.0,371.0,410.5
